headline,lead_paragraph,pub_date,web_url,word_count
Texts of Truman and Acheson Statements and Agreement Under Atlantic Treaty; WEST'S MUTUAL DEFENSE AID ORGANIZATION,"During the past two years the free nations of Europe, with the help of the United States, have made great strides toward recovery.",1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9406E7D6163DE03BBC4051DFB766838B649EDE,4667
Orchestra to Fete Mitropoulos,,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9B0CE4DF173DE03BBC4051DFB766838B649EDE,55
"MISS BAUER BEATS MARJORIE LINDSAY; Wins 1 Up, Gains Semi-Finals in Doherty Golf Tourney --Miss Hopkins Upset Leads 1 Up at Ninth Jersey Player Beaten","MIAMI, Fla., Jan. 27 (AP)--Miss Marlene Bauer advanced to the semi-finals of the eighteenth annual Helen Lee Doherty amateur women's golf tournament today when she rallied to beat Miss Marjorie Lindsay, 1 up.",1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9406E2DF173DE03BBC4051DFB766838B649EDE,621
Bertucci in Ring Tonight,,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9504E1DF173DE03BBC4051DFB766838B649EDE,45
WILLIAM H. FINN,,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9E01E0D6163DE03BBC4051DFB766838B649EDE,54
State Department Aids Promoted,,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9D04E4DF173DE03BBC4051DFB766838B649EDE,48
"Decision on Hydrogen Bomb Rests With Him, Truman Says; TRUMAN TO DECIDE ON HYDROGEN BOMB Baruch Proposal Recalled Calls Kremlin Report ""Absurd""","WASHINGTON, Jan. 27--President Truman indicated at his press conference today that no decision had been reached on whether and when this country would proceed with construction of a so-called ""super"" hydrogen bomb.",1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9502EED7163DE03BBC4051DFB766838B649EDE,633
Weighs Election to Bishopric,,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=950CE5DF173DE03BBC4051DFB766838B649EDE,77
C-54 With 44 Missing in Yukon; Balchen Heads U.S. Searchers; LOST PLANE'S ROUTE,"EDMONTON, Alberta, Jan. 27-- Forty-four persons are missing aboard a United States Air Force C-54 transport plane unreported since it was last heard from yesterday over the wild, blizzardswept Yukon country.",1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9E04E7D6163DE03BBC4051DFB766838B649EDE,905
Dies Buying '50 Car Plates,,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9E05E1D6163DE03BBC4051DFB766838B649EDE,92
TRAPS TITLE TO TENNILLE; Shreveport Star Takes 16-Yard Laurels With Perfect Score,,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9D04E1DF173DE03BBC4051DFB766838B649EDE,202
"BOWLING CONGRESS CITED; Wisconsin Seeks to Enjoin It, Charging Race Bias",,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9F00E4DF173DE03BBC4051DFB766838B649EDE,131
"Duquesne Wins No. 14, 69-49",,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9F06E2DF173DE03BBC4051DFB766838B649EDE,25
"PRESIDENT REJECTS ANY COMPROMISE IN RIGHTS PROGRAM; He Declares He Stands Flatly on Ten Points of His Special Message of Feb. 2, 1948 F.E.P.C. PETITIONS STALLED Republican Tears Up Letter by Powell--Cotton Aid Meets House Delaying Tactics Makes Message His Answer PRESIDENT SCORNS CIVIL RIGHTS TRUCE Upheaval Over Petition Tears Up Powell Letter Delay on Cotton Bill","WASHINGTON, Jan. 27--President Truman stood firmly behind his Civil Rights recommendations today in the face of Congressional battling over whether the House would consider establishment of a permanent Fair Employment Practice Commission, and amid continued...",1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9503EED7163DE03BBC4051DFB766838B649EDE,1035
WILLIAM H. URBAN,,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9E04E1D6163DE03BBC4051DFB766838B649EDE,40
MUSIC NOTES,,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9A04E3DF173DE03BBC4051DFB766838B649EDE,150
ARRIVAL OF BUYERS,,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9C02E0DF173DE03BBC4051DFB766838B649EDE,53
An Explosion on Mars Described by Japanese,,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9F02E6D6163DE03BBC4051DFB766838B649EDE,105
Pension Plan to Go to Vote,,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9C05E1DF173DE03BBC4051DFB766838B649EDE,36
CLEARED IN PEARSON CASE; 2 Faced Charges Growing Out of Libel Suit for Broadcast,,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9D05E4DF173DE03BBC4051DFB766838B649EDE,118
APARTMENT SOLD ON HARLEM CORNER; 225-Room Building at Seventh Ave. and 113th St. Changes Hands--Other Deals,"The Palais Royal, a seven-story apartment house occupying a plot 100 by 100 feet and containing 225 rooms at the northwest corner of Seventh Avenue and 113th Street has been purchased by the Northchester Corporation from Mrs. Linda Reiss in a deal negotiated by Schimmer, Kerner Feder and Holdeen-Cushing-Murray-Holden, brokers. The assessed valuation is $160,000.",1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9B0DE0DF173DE03BBC4051DFB766838B649EDE,255
World News Summarized,Arms shipments from this country to its European associates under the North Atlantic Treaty may start about March 1 following the signing of bilateral agreements yesterday by eight nations that had requested such assistance.,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9B05E7D6163DE03BBC4051DFB766838B649EDE,452
"L.I.U. FIVE WINS, 84-54; Conquers Lawrence Tech as White Paces Attack",,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9F00E2DF173DE03BBC4051DFB766838B649EDE,316
THE PERENNIAL DE GASPERI,"Italy has a tradition of ""democratic dictators""--Depretis, Crispi and Giolitti especially come to mind. Premier Alcide de Gasperi, who has just formed his sixth coalition Government since 1945, might well qualify for a place in that line, although history may rank him higher than any of those three and ...",1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9B03E2D6163DE03BBC4051DFB766838B649EDE,393
"SYRACUSE U. ALUMNI MEET; Work to Start Within Month on $800,000 Law Building",,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9E01E4D6163DE03BBC4051DFB766838B649EDE,114
MRS. JOSEPH WEAVER JR.,,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9A07E0D6163DE03BBC4051DFB766838B649EDE,85
KATHYRINE M'CALMAN BRIDE OF FRANK WEED,,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9F02E3D6163DE03BBC4051DFB766838B649EDE,202
Brazil Seizing Smuggled Cars,,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9406E6D6163DE03BBC4051DFB766838B649EDE,92
STANDISH TO TAKE U.S.G.A. TOP POST; Detroit Sportsman Succeeds Wallace Today as Group Holds Annual Meeting,Delegates to the fifty-sixth annual meeting of the United States Golf Association will assemble at noon today at the Waldorf-Astoria to elect a new staff of officers and to set the pins on the course of the organization for 1950.,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9C01E2DF173DE03BBC4051DFB766838B649EDE,419
MR. WALLACE AND THE BOMB,,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9D02E2D6163DE03BBC4051DFB766838B649EDE,142
ITALIAN ART OPENS NEW GALLERY HERE; Contemporary Paintings Used by Catherine Viviano to Get Own Quarters Started Aggressive Guttuso Style New Manner for Cagli,"A new gallery made an auspicious start this week. The Catherine Viviano Gallery at 42 East Fifty-seventh Street opened with a handsome display of work by five contemporary Italians, all but one of whom was represented in the Museum of Modern Art's comprehensive Italian show last summer.",1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9E05E2D6163DE03BBC4051DFB766838B649EDE,502
MOSCOW PROTESTS A BAR; It Reports U.S. Refusing Visas to W.F.T.U. Delegates to U.N.,,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9C01E4D6163DE03BBC4051DFB766838B649EDE,105
"BLAST ROCKS BATON ROUGE; Barge Explosion Breaks Windows of Capitol, Injures Five",,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9905E4DF173DE03BBC4051DFB766838B649EDE,108
Americans Warned on Voting,,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9A02E7D6163DE03BBC4051DFB766838B649EDE,92
Hit-Run Driver Kills Soldier,,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9C02E4D6163DE03BBC4051DFB766838B649EDE,85
GEORGE DUSINBERRE,,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9502E1D6163DE03BBC4051DFB766838B649EDE,105
PICKLE PRODUCERS ADOPT DEFINITIONS; National Association Packers at Winter Meeting Draw Up Code of Trade Practices,"Definitions of trade practices were adopted yesterday by the pickle packers of America, marking the first action of its kind in this industry. At their winter meeting, more than 120 members of the National Pickle Packers Association at the Roosevelt Hotel unanimously approved a twelvepoint set of definitions to cover buying and selling pickles in brine or in the green stage.",1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9F0DE0DF173DE03BBC4051DFB766838B649EDE,414
PRESBYTERIANS SEEK MARRIAGE STANDARDS,"PHILADELPHIA, Jan. 27--The Presbyterian Church in the U.S.A. announced today the appointment of a special commission that will endeavor to clarify the rules and standards of the denomination on marriage, divorce and remarriage.",1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9C0CE0D6163DE03BBC4051DFB766838B649EDE,297
RED BLOW TO WEST IN INDO-CHINA SEEN; War Held a Marked Example of Tactics of Communism on a Global Basis FRENCH STRENGTH IS CUT 35% of Military Budget Going to Viet Nam in Struggle That Shows No Signs of Ending Italy Disarmed by Treaty Mao Has Sent Forces Global Apparatus Perfected Valuable Asset to Soviet Would Result in Loss of Face,"PARIS, Jan. 27--The disciplined machinery of international communism, directed by Moscow, these days is carrying out perhaps the most brilliant example of global political warfare so far known to history by draining the potential strength of France in Indo-China's civil war and thus accomplishing a...",1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9A07E6D6163DE03BBC4051DFB766838B649EDE,1447
"Oiler Sinks, Crew of 2 Saved",,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9A03E6DF173DE03BBC4051DFB766838B649EDE,68
"YOUNGSTOWN SHEET; $31,777,010 Earned in 1949, Off From $35,711,732 in '48 COAL AND IRON COMPANY Philadelphia & Reading's Income Off Sharply in Half-Year",,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9A0CE1DF173DE03BBC4051DFB766838B649EDE,206
FRANK A. WOODHEAD,,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9C07E1D6163DE03BBC4051DFB766838B649EDE,66
"PREAKNESS PURSE IS CUT TO $50,000; Value Down Second Year in Row--70 Eligibles Named for Pimlico Classic","BALTIMORE, Jan. 27 (UP)--The value of this year's Preakness Stakes, second jewel in racing's famed Triple Crown, has been reduced to $50,000, it was announced today by Henry A. Parr 3d, president of the Maryland Jockey Club.",1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9405E1DF173DE03BBC4051DFB766838B649EDE,467
Books--Authors,,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9D06E2D6163DE03BBC4051DFB766838B649EDE,229
Offerings and Yields Of Municipal Bonds,,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9F07E0DF173DE03BBC4051DFB766838B649EDE,255
Shapiro Heads 25-Year Club,,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9C03E0DF173DE03BBC4051DFB766838B649EDE,55
REALTY FINANCING,,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9E0DE0DF173DE03BBC4051DFB766838B649EDE,181
WOMEN'S CLUB UNIT BACKS FOOD CHAINS; Westchester Federation Urges Caution in Dealing With Free Trade Restrictions,"BRONXVILLE, N.Y., Jan. 27-- Congress and the Attorney General were urged today by the Westchester County Federation of Women's Clubs to be ""mindful of the welfare of the people"" in dealing with problems involving governmental restrictions of free trade.",1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9B0CEFD6163DE03BBC4051DFB766838B649EDE,288
Ford to Build Cleveland Plant,,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9903E0DF173DE03BBC4051DFB766838B649EDE,68
"NINE TO RUN TODAY IN RICH COAST RACE; Calumet Entry of Ponder an Two Lea Choice in $100,000 Santa Anita Maturity","ARCADIA, Calif., Jan. 27 (AP)-- Nine horses were named today to race in the $100,000 Santa Anita Maturity tomorrow and the Calumet Stable's one-two punch of Ponder and Two Lea dominates the field. The Maturity, a mile and a quarter run for 4-year-olds, is expected to attract 50,000 spectators to Santa Anita Park.",1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9D07E1DF173DE03BBC4051DFB766838B649EDE,517
ENRICO PONTONE,,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9E06E0D6163DE03BBC4051DFB766838B649EDE,58
LADY KENNARD,,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9D06E1D6163DE03BBC4051DFB766838B649EDE,166
SPRING FLOWERS ADD VARIETY TO INDOOR BOUQUETS DURING THE MIDWINTER,,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9A00EFD6163DE03BBC4051DFB766838B649EDE,153
COTTON SELLS OFF AFTER EARLY GAIN; Futures Here Open Unchanged to 5 Points Up; Closes 6 to 19 Lower for the Day,The cotton futures market on the New York Cotton Exchange turned easier yesterday and final prices were 6 to 19 pints net lower than on Thursday.,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9A01E0DF173DE03BBC4051DFB766838B649EDE,381
REORDERS SUSTAIN APPAREL INDUSTRY; Coat and Suit Manufacturers Expect New Round of Buying to Begin Here Next Week,"A steady reorder business has been the chief sustaining factor for coat and suit manufacturers in the women's apparel trades, it was learned yesterday. Popular price and low end dress business has shown some decline, but manufacturers are anticipating another round of spring buying which they say will begin next week.",1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9D02E0DF173DE03BBC4051DFB766838B649EDE,448
Colombians Charter Extra Ships,,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9C0CE6DF173DE03BBC4051DFB766838B649EDE,74
"LUTHERANS IN FUND PLEA; Board Asks 2,000,000 Members to Top $6,000,000 Goal",,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9505EFD6163DE03BBC4051DFB766838B649EDE,143
"U.S. MOTOR LAWS, TOLLS CRITICIZED; Lack of Uniform Regulation, Double Taxation, Condemned by Agriculture Official",Opposition to toll roads and the need for countrywide uniformity in motor vehicle laws were emphasized yesterday by Charles B. Bowling of the United State Department of Agriculture.,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9404E2D6163DE03BBC4051DFB766838B649EDE,442
East Zone to Issue Permits,"BERLIN, Jan. 27--For ""technical reasons,"" the Ministry of Interior of the Eastern German Dem ocratic Republic issued tonight a directive demanding that special passes be obtained for travel to the territory of ""Greater Berlin"" and return.",1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9F01E4D6163DE03BBC4051DFB766838B649EDE,201
"HOFSTRA HALTS VERMONT; Triumphs, 60-50, as Fowley, Fitzgerald Show Way",,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=990DE3DF173DE03BBC4051DFB766838B649EDE,267
"ALFRED B. STURGES, EX-STOCKBROKER, 81; Officer of the Old Curb Market Association Here Is Dead-- Civic Leader in Nutley","Alfred Beers Sturges of 305 Chestnut Street, Nutley, N.J., a charter member and former officer of the New York Curb Market Association, now the New York Curb Exchange, died Thursday in Passaic (N. J.) General Hospital after a brief illness. He was in his eiehtv-second year.",1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9E05E0D6163DE03BBC4051DFB766838B649EDE,335
"UTILITIES' MERGER APPROVED BY P.S.C.; Combine of L.I., Queens and Nassau Concerns, Paves Way to Consolidated Edison Deal STATE UNIT SOWS TO S.E.C. Holds Latter's Ruling Is Final but Opposes Stock Issuance. to Common Holders Ruling on Common Recalled 1948 Hearings Recalled UTILITIES' MERGER APPROVED BY P.S.C.",Six years of litigation over the proposed consolidation of the Long Island Lighting Company with its subsidiaries ended yesterday when the Public Service Commission approved the merger.,1950-01-28,http://query.nytimes.com/gst/abstract.html?res=940CE1DF173DE03BBC4051DFB766838B649EDE,702
"GROCERS REPORTED SHARING OPTIMISM; Previous Attendance Records of Food Conventions Broken by Atlantic City Gathering CANNERS CONVENE TODAY Narrowing of Profit Margins Forces Search for Cost Cuts in Operations, Says Willis Cost-Saving Devices High Speed Canning","ATLANTIC CITY, Jan. 27--A record attendance marked the opening today of the food conventions in the huge convention hall here. Displays of more than $5,000,000 worth of the newest foodproducing and processing machinery were spread over a seven-acre area.",1950-01-28,http://query.nytimes.com/gst/abstract.html?res=9A0DE1DF173DE03BBC4051DFB766838B649EDE,731
